2025-10-06 00:49:10,360 - MultiInterfaceGUI - INFO - setup_logging:574 - Multi-Interface Shark GUI logging initialized
2025-10-06 00:49:10,494 - MultiInterfaceGUI - INFO - setup_auto_save:581 - Auto-save enabled: saving session state every 30 seconds
2025-10-06 00:49:12,715 - MultiInterfaceGUI - INFO - log_message:867 - 🦈 Starting Multi-Interface Network Monitor...
2025-10-06 00:49:12,716 - MultiInterfaceGUI - INFO - log_message:867 - 📅 Monitoring duration set to: 6h 0m (21600s)
2025-10-06 00:49:12,717 - MultiInterfaceGUI - INFO - log_message:867 - ✅ Multi-interface monitoring started successfully!
2025-10-06 00:49:12,718 - MultiInterfaceGUI - INFO - log_message:867 - 🦈 Starting Multi-Interface Network Monitor...
2025-10-06 00:49:12,720 - persistent_wireshark_monitor - INFO - setup_logging:83 - Persistent Wireshark Monitor initialized
2025-10-06 00:49:12,721 - persistent_wireshark_monitor - WARNING - __init__:66 - Could not register signal handlers (not main thread): signal only works in main thread of the main interpreter
2025-10-06 00:49:12,721 - MultiInterfaceGUI - INFO - log_message:867 - ✅ Monitor initialized - Discovering interfaces...
2025-10-06 00:49:12,727 - persistent_wireshark_monitor - ERROR - discover_interfaces:115 - Failed to discover interfaces: [Errno 2] No such file or directory: 'tshark'
2025-10-06 00:49:12,731 - persistent_wireshark_monitor - INFO - detect_interface_activity:151 - Activity detected on awdl0: +13 packets, +1024 bytes
2025-10-06 00:51:19,247 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:21,257 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:23,267 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:25,273 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:27,283 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:29,288 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:31,294 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:33,298 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:35,304 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:37,309 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:39,319 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:40,195 - MultiInterfaceGUI - DEBUG - save_session_state:632 - Session state saved successfully
2025-10-06 00:51:41,325 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:43,335 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:45,338 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:47,344 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:49,352 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:51,361 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:53,365 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:55,376 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:57,381 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:51:59,390 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:01,399 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:03,407 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:05,417 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:07,427 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:09,433 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:10,195 - MultiInterfaceGUI - DEBUG - save_session_state:632 - Session state saved successfully
2025-10-06 00:52:11,442 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:13,448 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:15,457 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:17,463 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:19,473 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:21,480 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:23,485 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:25,491 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:27,496 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:29,500 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:31,517 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:33,516 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:35,522 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:37,529 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:39,538 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:40,195 - MultiInterfaceGUI - DEBUG - save_session_state:632 - Session state saved successfully
2025-10-06 00:52:41,540 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:43,548 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:45,554 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:47,562 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:49,567 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:51,574 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:53,581 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:55,587 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:57,593 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:52:59,597 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:01,601 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:03,612 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:05,619 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:07,627 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
2025-10-06 00:53:09,635 - MultiInterfaceGUI - INFO - log_message:867 - 📊 Stats: 20 interfaces, 17 up, 0 active
